variant,trace_id,metric_name,n,mean,median,std,min,max,iqr
C,160662849f9d906b74376b4e3370a1aa,claim_count_contradicted,4,1.0,1.0,0.0,1.0,1.0,0.0
C,160662849f9d906b74376b4e3370a1aa,claim_count_covered,5,1.0,1.0,0.0,1.0,1.0,0.0
C,160662849f9d906b74376b4e3370a1aa,claim_count_partial,4,6.0,6.0,0.0,6.0,6.0,0.0
C,160662849f9d906b74376b4e3370a1aa,claim_count_total,5,8.0,8.0,0.0,8.0,8.0,0.0
C,160662849f9d906b74376b4e3370a1aa,claim_coverage,5,0.5,0.5,0.0,0.5,0.5,0.0
C,160662849f9d906b74376b4e3370a1aa,contextual_precision_deepeval,5,0.2292929292929292,0.2292929292929292,0.0,0.2292929292929292,0.2292929292929292,0.0
C,160662849f9d906b74376b4e3370a1aa,contextual_recall_deepeval,5,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.0
C,160662849f9d906b74376b4e3370a1aa,contextual_relevancy_deepeval,5,0.4275392336971531,0.4225352112676056,0.010083822516481817,0.4166666666666667,0.4411764705882353,0.01224739742804648
C,160662849f9d906b74376b4e3370a1aa,eti_clarity,4,1.0,1.0,0.0,1.0,1.0,0.0
C,160662849f9d906b74376b4e3370a1aa,eti_empathy,4,1.0,1.0,0.0,1.0,1.0,0.0
C,160662849f9d906b74376b4e3370a1aa,eti_quality_assessment,4,0.0,0.0,0.0,0.0,0.0,0.0
C,160662849f9d906b74376b4e3370a1aa,eti_quality_score,4,1.0,1.0,0.0,1.0,1.0,0.0
C,160662849f9d906b74376b4e3370a1aa,eti_relevance,4,1.0,1.0,0.0,1.0,1.0,0.0
C,160662849f9d906b74376b4e3370a1aa,eti_variability,4,1.0,1.0,0.0,1.0,1.0,0.0
C,160662849f9d906b74376b4e3370a1aa,faithfulness_ragas,5,1.0,1.0,0.0,1.0,1.0,0.0
C,160662849f9d906b74376b4e3370a1aa,hallucination_deepeval,5,0.1428571428571428,0.1428571428571428,0.0,0.1428571428571428,0.1428571428571428,0.0
C,2648459402b605200cda060bae9b91a8,answer_relevancy_deepeval,5,1.0,1.0,0.0,1.0,1.0,0.0
C,2648459402b605200cda060bae9b91a8,claim_count_contradicted,5,0.0,0.0,0.0,0.0,0.0,0.0
C,2648459402b605200cda060bae9b91a8,claim_count_covered,5,1.8,2.0,0.4472135954999579,1.0,2.0,0.0
C,2648459402b605200cda060bae9b91a8,claim_count_partial,5,2.2,2.0,0.44721359549995787,2.0,3.0,0.0
C,2648459402b605200cda060bae9b91a8,claim_count_total,5,5.2,5.0,0.44721359549995787,5.0,6.0,0.0
C,2648459402b605200cda060bae9b91a8,claim_coverage,5,0.5633333333333332,0.6,0.08198915917499228,0.4166666666666667,0.6,0.0
C,2648459402b605200cda060bae9b91a8,contextual_precision_deepeval,5,0.1902777777777777,0.1902777777777777,0.0,0.1902777777777777,0.1902777777777777,0.0
C,2648459402b605200cda060bae9b91a8,contextual_recall_deepeval,5,1.0,1.0,0.0,1.0,1.0,0.0
C,2648459402b605200cda060bae9b91a8,contextual_relevancy_deepeval,5,0.5933101197847348,0.6037735849056604,0.03096448012113761,0.55625,0.6309523809523809,0.04181667128219335
C,2648459402b605200cda060bae9b91a8,eti_clarity,5,1.0,1.0,0.0,1.0,1.0,0.0
C,2648459402b605200cda060bae9b91a8,eti_empathy,5,1.0,1.0,0.0,1.0,1.0,0.0
C,2648459402b605200cda060bae9b91a8,eti_quality_assessment,5,0.0,0.0,0.0,0.0,0.0,0.0
C,2648459402b605200cda060bae9b91a8,eti_quality_score,5,1.0,1.0,0.0,1.0,1.0,0.0
C,2648459402b605200cda060bae9b91a8,eti_relevance,5,1.0,1.0,0.0,1.0,1.0,0.0
C,2648459402b605200cda060bae9b91a8,eti_variability,5,1.0,1.0,0.0,1.0,1.0,0.0
C,2648459402b605200cda060bae9b91a8,faithfulness_ragas,5,0.7341137123745819,0.7391304347826086,0.023993887712845722,0.6923076923076923,0.75,0.010869565217391353
C,2648459402b605200cda060bae9b91a8,hallucination_deepeval,5,0.7625,0.9375,0.36127380310942664,0.1176470588235294,0.9375,0.05514705882352944
C,27c9bf9638533dd6cc325c906fa01ab5,answer_relevancy_deepeval,5,1.0,1.0,0.0,1.0,1.0,0.0
C,27c9bf9638533dd6cc325c906fa01ab5,claim_count_contradicted,5,0.0,0.0,0.0,0.0,0.0,0.0
C,27c9bf9638533dd6cc325c906fa01ab5,claim_count_covered,5,4.0,4.0,0.0,4.0,4.0,0.0
C,27c9bf9638533dd6cc325c906fa01ab5,claim_count_partial,5,1.4,1.0,0.5477225575051662,1.0,2.0,1.0
C,27c9bf9638533dd6cc325c906fa01ab5,claim_count_total,5,7.0,7.0,0.0,7.0,7.0,0.0
C,27c9bf9638533dd6cc325c906fa01ab5,claim_coverage,5,0.6714285714285715,0.6428571428571429,0.039123039821797545,0.6428571428571429,0.7142857142857143,0.0714285714285714
C,27c9bf9638533dd6cc325c906fa01ab5,contextual_precision_deepeval,5,0.9836965028038257,0.9883682414451646,0.01826583942769631,0.958489092129443,1.0,0.028374819555479047
C,27c9bf9638533dd6cc325c906fa01ab5,contextual_recall_deepeval,5,0.9428571428571428,1.0,0.0782460796435952,0.8571428571428571,1.0,0.1428571428571429
C,27c9bf9638533dd6cc325c906fa01ab5,contextual_relevancy_deepeval,5,0.7428797836926171,0.7468354430379747,0.007669722556777475,0.7345679012345679,0.75,0.013859771721406844
C,27c9bf9638533dd6cc325c906fa01ab5,eti_clarity,5,1.0,1.0,0.0,1.0,1.0,0.0
C,27c9bf9638533dd6cc325c906fa01ab5,eti_empathy,5,1.0,1.0,0.0,1.0,1.0,0.0
C,27c9bf9638533dd6cc325c906fa01ab5,eti_quality_assessment,5,0.0,0.0,0.0,0.0,0.0,0.0
C,27c9bf9638533dd6cc325c906fa01ab5,eti_quality_score,5,1.0,1.0,0.0,1.0,1.0,0.0
C,27c9bf9638533dd6cc325c906fa01ab5,eti_relevance,5,1.0,1.0,0.0,1.0,1.0,0.0
C,27c9bf9638533dd6cc325c906fa01ab5,eti_variability,5,1.0,1.0,0.0,1.0,1.0,0.0
C,27c9bf9638533dd6cc325c906fa01ab5,faithfulness_ragas,5,0.6799999999999999,0.6666666666666666,0.029814239699997195,0.6666666666666666,0.7333333333333333,0.0
C,27c9bf9638533dd6cc325c906fa01ab5,hallucination_deepeval,5,0.0,0.0,0.0,0.0,0.0,0.0
C,3561dea0b235b63c77e16ae5c01765a8,answer_relevancy_deepeval,5,1.0,1.0,0.0,1.0,1.0,0.0
C,3561dea0b235b63c77e16ae5c01765a8,claim_count_contradicted,5,0.0,0.0,0.0,0.0,0.0,0.0
C,3561dea0b235b63c77e16ae5c01765a8,claim_count_covered,5,3.0,3.0,0.0,3.0,3.0,0.0
C,3561dea0b235b63c77e16ae5c01765a8,claim_count_partial,5,1.0,1.0,0.0,1.0,1.0,0.0
C,3561dea0b235b63c77e16ae5c01765a8,claim_count_total,5,4.0,4.0,0.0,4.0,4.0,0.0
C,3561dea0b235b63c77e16ae5c01765a8,claim_coverage,5,0.875,0.875,0.0,0.875,0.875,0.0
C,3561dea0b235b63c77e16ae5c01765a8,contextual_precision_deepeval,5,0.5810534617887558,0.5698232323232323,0.017460244599568922,0.5698232323232323,0.6095940007704714,0.01638037888037891
C,3561dea0b235b63c77e16ae5c01765a8,contextual_recall_deepeval,5,0.8266666666666668,0.8333333333333334,0.014907119849998615,0.8,0.8333333333333334,0.0
C,3561dea0b235b63c77e16ae5c01765a8,contextual_relevancy_deepeval,5,0.91026335195073,0.916030534351145,0.020063354685811604,0.875,0.9230769230769232,0.007751937984496249
C,3561dea0b235b63c77e16ae5c01765a8,eti_clarity,5,1.0,1.0,0.0,1.0,1.0,0.0
C,3561dea0b235b63c77e16ae5c01765a8,eti_empathy,5,1.0,1.0,0.0,1.0,1.0,0.0
C,3561dea0b235b63c77e16ae5c01765a8,eti_quality_assessment,5,0.0,0.0,0.0,0.0,0.0,0.0
C,3561dea0b235b63c77e16ae5c01765a8,eti_quality_score,5,1.0,1.0,0.0,1.0,1.0,0.0
C,3561dea0b235b63c77e16ae5c01765a8,eti_relevance,5,1.0,1.0,0.0,1.0,1.0,0.0
C,3561dea0b235b63c77e16ae5c01765a8,eti_variability,5,1.0,1.0,0.0,1.0,1.0,0.0
C,3561dea0b235b63c77e16ae5c01765a8,faithfulness_ragas,5,0.5045967741935484,0.4516129032258064,0.11056904534145676,0.4375,0.7,0.03387096774193549
C,3561dea0b235b63c77e16ae5c01765a8,hallucination_deepeval,5,0.0,0.0,0.0,0.0,0.0,0.0
C,37734c8fec38d43ad7cb132adb9b4c41,answer_relevancy_deepeval,5,1.0,1.0,0.0,1.0,1.0,0.0
C,37734c8fec38d43ad7cb132adb9b4c41,claim_count_contradicted,4,0.0,0.0,0.0,0.0,0.0,0.0
C,37734c8fec38d43ad7cb132adb9b4c41,claim_count_covered,4,7.0,7.0,0.0,7.0,7.0,0.0
C,37734c8fec38d43ad7cb132adb9b4c41,claim_count_partial,4,1.0,1.0,0.0,1.0,1.0,0.0
C,37734c8fec38d43ad7cb132adb9b4c41,claim_count_total,4,8.0,8.0,0.0,8.0,8.0,0.0
C,37734c8fec38d43ad7cb132adb9b4c41,claim_coverage,4,0.9375,0.9375,0.0,0.9375,0.9375,0.0
C,37734c8fec38d43ad7cb132adb9b4c41,contextual_precision_deepeval,5,0.9462637878074215,1.0,0.07358300318849542,0.8649595849177495,1.0,0.13364064588064184
C,37734c8fec38d43ad7cb132adb9b4c41,contextual_recall_deepeval,5,1.0,1.0,0.0,1.0,1.0,0.0
C,37734c8fec38d43ad7cb132adb9b4c41,contextual_relevancy_deepeval,5,0.6900695108875893,0.6918604651162791,0.005842637230134591,0.6797752808988764,0.6936416184971098,0.0022130470685384207
C,37734c8fec38d43ad7cb132adb9b4c41,eti_clarity,5,1.0,1.0,0.0,1.0,1.0,0.0
C,37734c8fec38d43ad7cb132adb9b4c41,eti_empathy,5,1.0,1.0,0.0,1.0,1.0,0.0
C,37734c8fec38d43ad7cb132adb9b4c41,eti_quality_assessment,5,0.0,0.0,0.0,0.0,0.0,0.0
C,37734c8fec38d43ad7cb132adb9b4c41,eti_quality_score,5,1.0,1.0,0.0,1.0,1.0,0.0
C,37734c8fec38d43ad7cb132adb9b4c41,eti_relevance,5,1.0,1.0,0.0,1.0,1.0,0.0
C,37734c8fec38d43ad7cb132adb9b4c41,eti_variability,5,1.0,1.0,0.0,1.0,1.0,0.0
C,37734c8fec38d43ad7cb132adb9b4c41,faithfulness_ragas,4,0.9550264550264551,0.9636243386243386,0.017647703788526918,0.9285714285714286,0.9642857142857144,0.009920634920635107
C,37734c8fec38d43ad7cb132adb9b4c41,hallucination_deepeval,5,0.0,0.0,0.0,0.0,0.0,0.0
C,3afd4ff0c7e9fb9033b748cfab0753d3,answer_relevancy_deepeval,5,1.0,1.0,0.0,1.0,1.0,0.0
C,3afd4ff0c7e9fb9033b748cfab0753d3,claim_count_contradicted,5,0.0,0.0,0.0,0.0,0.0,0.0
C,3afd4ff0c7e9fb9033b748cfab0753d3,claim_count_covered,5,3.0,3.0,0.0,3.0,3.0,0.0
C,3afd4ff0c7e9fb9033b748cfab0753d3,claim_count_partial,5,2.0,2.0,0.0,2.0,2.0,0.0
C,3afd4ff0c7e9fb9033b748cfab0753d3,claim_count_total,5,6.0,6.0,0.0,6.0,6.0,0.0
C,3afd4ff0c7e9fb9033b748cfab0753d3,claim_coverage,5,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0
C,3afd4ff0c7e9fb9033b748cfab0753d3,contextual_precision_deepeval,2,1.0,1.0,0.0,1.0,1.0,0.0
C,3afd4ff0c7e9fb9033b748cfab0753d3,contextual_recall_deepeval,5,0.8857142857142858,1.0,0.15649215928719032,0.7142857142857143,1.0,0.2857142857142857
C,3afd4ff0c7e9fb9033b748cfab0753d3,contextual_relevancy_deepeval,4,0.5152922244490231,0.5129037629037629,0.00967038834616355,0.5063291139240507,0.5290322580645161,0.00580066115999156
C,3afd4ff0c7e9fb9033b748cfab0753d3,eti_clarity,5,1.0,1.0,0.0,1.0,1.0,0.0
C,3afd4ff0c7e9fb9033b748cfab0753d3,eti_empathy,5,1.0,1.0,0.0,1.0,1.0,0.0
C,3afd4ff0c7e9fb9033b748cfab0753d3,eti_quality_assessment,5,0.0,0.0,0.0,0.0,0.0,0.0
C,3afd4ff0c7e9fb9033b748cfab0753d3,eti_quality_score,5,1.0,1.0,0.0,1.0,1.0,0.0
C,3afd4ff0c7e9fb9033b748cfab0753d3,eti_relevance,5,1.0,1.0,0.0,1.0,1.0,0.0
C,3afd4ff0c7e9fb9033b748cfab0753d3,eti_variability,5,1.0,1.0,0.0,1.0,1.0,0.0
C,3afd4ff0c7e9fb9033b748cfab0753d3,faithfulness_ragas,5,0.6399999999999999,0.6333333333333333,0.027888667551135848,0.6,0.6666666666666666,0.033333333333333326
C,3afd4ff0c7e9fb9033b748cfab0753d3,hallucination_deepeval,5,0.0,0.0,0.0,0.0,0.0,0.0
C,4042075e9d12dc97bc884444769889df,answer_relevancy_deepeval,5,1.0,1.0,0.0,1.0,1.0,0.0
C,4042075e9d12dc97bc884444769889df,claim_count_contradicted,5,0.0,0.0,0.0,0.0,0.0,0.0
C,4042075e9d12dc97bc884444769889df,claim_count_covered,5,3.0,3.0,0.0,3.0,3.0,0.0
C,4042075e9d12dc97bc884444769889df,claim_count_partial,5,7.4,7.0,0.5477225575051663,7.0,8.0,1.0
C,4042075e9d12dc97bc884444769889df,claim_count_total,5,10.4,10.0,0.547722557505166,10.0,11.0,1.0
C,4042075e9d12dc97bc884444769889df,claim_coverage,5,0.6445454545454545,0.65,0.00746894396597957,0.6363636363636364,0.65,0.013636363636363669
C,4042075e9d12dc97bc884444769889df,contextual_precision_deepeval,5,0.5249629172673652,0.4915073260073259,0.056233856033866915,0.474467411485667,0.597637085137085,0.0852618827578982
C,4042075e9d12dc97bc884444769889df,contextual_recall_deepeval,5,0.5353846153846153,0.5,0.06806714401731982,0.4615384615384615,0.6153846153846154,0.09999999999999998
C,4042075e9d12dc97bc884444769889df,contextual_relevancy_deepeval,3,0.3838010798181095,0.3741258741258741,0.019406710108192785,0.3711340206185567,0.4061433447098976,0.017504662045670416
C,4042075e9d12dc97bc884444769889df,eti_clarity,3,1.0,1.0,0.0,1.0,1.0,0.0
C,4042075e9d12dc97bc884444769889df,eti_empathy,3,1.0,1.0,0.0,1.0,1.0,0.0
C,4042075e9d12dc97bc884444769889df,eti_quality_assessment,3,0.0,0.0,0.0,0.0,0.0,0.0
C,4042075e9d12dc97bc884444769889df,eti_quality_score,3,1.0,1.0,0.0,1.0,1.0,0.0
C,4042075e9d12dc97bc884444769889df,eti_relevance,3,1.0,1.0,0.0,1.0,1.0,0.0
C,4042075e9d12dc97bc884444769889df,eti_variability,3,1.0,1.0,0.0,1.0,1.0,0.0
C,4042075e9d12dc97bc884444769889df,faithfulness_ragas,5,0.6362117452440034,0.6333333333333333,0.01450350451008196,0.6153846153846154,0.6538461538461539,0.011827956989247324
C,4042075e9d12dc97bc884444769889df,hallucination_deepeval,5,0.0,0.0,0.0,0.0,0.0,0.0
C,40c18e47ad5e5a66392224c6449f19db,answer_relevancy_deepeval,5,1.0,1.0,0.0,1.0,1.0,0.0
C,40c18e47ad5e5a66392224c6449f19db,claim_count_contradicted,5,0.0,0.0,0.0,0.0,0.0,0.0
C,40c18e47ad5e5a66392224c6449f19db,claim_count_covered,5,2.0,2.0,0.0,2.0,2.0,0.0
C,40c18e47ad5e5a66392224c6449f19db,claim_count_partial,5,1.0,1.0,0.0,1.0,1.0,0.0
C,40c18e47ad5e5a66392224c6449f19db,claim_count_total,5,3.0,3.0,0.0,3.0,3.0,0.0
C,40c18e47ad5e5a66392224c6449f19db,claim_coverage,5,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.0
C,40c18e47ad5e5a66392224c6449f19db,contextual_precision_deepeval,5,0.8722751322751323,1.0,0.174894478018184,0.6806878306878307,1.0,0.3193121693121693
C,40c18e47ad5e5a66392224c6449f19db,contextual_recall_deepeval,5,1.0,1.0,0.0,1.0,1.0,0.0
C,40c18e47ad5e5a66392224c6449f19db,contextual_relevancy_deepeval,5,0.5688153903070663,0.5660377358490566,0.021731525180543457,0.5490196078431373,0.6,0.030980392156862657
C,40c18e47ad5e5a66392224c6449f19db,eti_clarity,5,1.0,1.0,0.0,1.0,1.0,0.0
C,40c18e47ad5e5a66392224c6449f19db,eti_empathy,5,1.0,1.0,0.0,1.0,1.0,0.0
C,40c18e47ad5e5a66392224c6449f19db,eti_quality_assessment,5,0.0,0.0,0.0,0.0,0.0,0.0
C,40c18e47ad5e5a66392224c6449f19db,eti_quality_score,5,1.0,1.0,0.0,1.0,1.0,0.0
C,40c18e47ad5e5a66392224c6449f19db,eti_relevance,5,1.0,1.0,0.0,1.0,1.0,0.0
C,40c18e47ad5e5a66392224c6449f19db,eti_variability,5,1.0,1.0,0.0,1.0,1.0,0.0
C,40c18e47ad5e5a66392224c6449f19db,faithfulness_ragas,5,0.54,0.5,0.08944271909999157,0.5,0.7,0.0
C,40c18e47ad5e5a66392224c6449f19db,hallucination_deepeval,5,0.44000000000000006,0.6,0.21908902300206642,0.2,0.6,0.39999999999999997
C,43c7a80e4651543e02b3166e68cabd62,answer_relevancy_deepeval,5,1.0,1.0,0.0,1.0,1.0,0.0
C,43c7a80e4651543e02b3166e68cabd62,claim_count_contradicted,5,0.0,0.0,0.0,0.0,0.0,0.0
C,43c7a80e4651543e02b3166e68cabd62,claim_count_covered,5,1.4,1.0,0.5477225575051662,1.0,2.0,1.0
C,43c7a80e4651543e02b3166e68cabd62,claim_count_partial,5,1.8,2.0,0.4472135954999579,1.0,2.0,0.0
C,43c7a80e4651543e02b3166e68cabd62,claim_count_total,5,6.2,6.0,0.44721359549995804,6.0,7.0,0.0
C,43c7a80e4651543e02b3166e68cabd62,claim_coverage,5,0.369047619047619,0.3333333333333333,0.04908459078116262,0.3333333333333333,0.4285714285714285,0.08333333333333337
C,43c7a80e4651543e02b3166e68cabd62,contextual_precision_deepeval,5,0.9098564159920219,0.906166252640038,0.011590181585840572,0.8977226991115881,0.9266244362343448,0.013774806194359446
C,43c7a80e4651543e02b3166e68cabd62,contextual_recall_deepeval,5,0.7142857142857143,0.7142857142857143,0.0,0.7142857142857143,0.7142857142857143,0.0
C,43c7a80e4651543e02b3166e68cabd62,contextual_relevancy_deepeval,4,0.8110382178210334,0.811042944785276,0.019535082991713786,0.7898089171974523,0.832258064516129,0.02717670400758332
C,43c7a80e4651543e02b3166e68cabd62,eti_clarity,5,1.0,1.0,0.0,1.0,1.0,0.0
C,43c7a80e4651543e02b3166e68cabd62,eti_empathy,5,1.0,1.0,0.0,1.0,1.0,0.0
C,43c7a80e4651543e02b3166e68cabd62,eti_quality_assessment,5,0.0,0.0,0.0,0.0,0.0,0.0
C,43c7a80e4651543e02b3166e68cabd62,eti_quality_score,5,1.0,1.0,0.0,1.0,1.0,0.0
C,43c7a80e4651543e02b3166e68cabd62,eti_relevance,5,1.0,1.0,0.0,1.0,1.0,0.0
C,43c7a80e4651543e02b3166e68cabd62,eti_variability,5,1.0,1.0,0.0,1.0,1.0,0.0
C,43c7a80e4651543e02b3166e68cabd62,faithfulness_ragas,5,1.0,1.0,0.0,1.0,1.0,0.0
C,43c7a80e4651543e02b3166e68cabd62,hallucination_deepeval,5,0.0,0.0,0.0,0.0,0.0,0.0
C,44c4dc3fbddf9756353ff0abfc166eff,answer_relevancy_deepeval,5,1.0,1.0,0.0,1.0,1.0,0.0
C,44c4dc3fbddf9756353ff0abfc166eff,claim_count_contradicted,4,0.0,0.0,0.0,0.0,0.0,0.0
C,44c4dc3fbddf9756353ff0abfc166eff,claim_count_covered,4,4.0,4.0,0.0,4.0,4.0,0.0
C,44c4dc3fbddf9756353ff0abfc166eff,claim_count_partial,4,1.75,2.0,0.5,1.0,2.0,0.25
C,44c4dc3fbddf9756353ff0abfc166eff,claim_count_total,4,9.0,9.0,0.0,9.0,9.0,0.0
C,44c4dc3fbddf9756353ff0abfc166eff,claim_coverage,4,0.5416666666666667,0.5555555555555556,0.027777777777777794,0.5,0.5555555555555556,0.01388888888888884
C,44c4dc3fbddf9756353ff0abfc166eff,contextual_precision_deepeval,5,0.9365318721042477,0.993387277705266,0.08956714530715441,0.8004180416118604,1.0,0.1111459587958874
C,44c4dc3fbddf9756353ff0abfc166eff,contextual_recall_deepeval,5,0.8741991341991342,0.9,0.05480645998143019,0.8,0.9285714285714286,0.0757575757575758
C,44c4dc3fbddf9756353ff0abfc166eff,contextual_relevancy_deepeval,5,0.55558864979905,0.5687732342007435,0.024906935864401732,0.5267175572519084,0.5797665369649806,0.04131407942238263
C,44c4dc3fbddf9756353ff0abfc166eff,eti_clarity,4,1.0,1.0,0.0,1.0,1.0,0.0
C,44c4dc3fbddf9756353ff0abfc166eff,eti_empathy,4,1.0,1.0,0.0,1.0,1.0,0.0
C,44c4dc3fbddf9756353ff0abfc166eff,eti_quality_assessment,4,0.0,0.0,0.0,0.0,0.0,0.0
C,44c4dc3fbddf9756353ff0abfc166eff,eti_quality_score,4,1.0,1.0,0.0,1.0,1.0,0.0
C,44c4dc3fbddf9756353ff0abfc166eff,eti_relevance,4,1.0,1.0,0.0,1.0,1.0,0.0
C,44c4dc3fbddf9756353ff0abfc166eff,eti_variability,4,1.0,1.0,0.0,1.0,1.0,0.0
C,44c4dc3fbddf9756353ff0abfc166eff,faithfulness_ragas,4,0.2847222222222222,0.2777777777777778,0.013888888888888904,0.2777777777777778,0.3055555555555556,0.00694444444444442
C,44c4dc3fbddf9756353ff0abfc166eff,hallucination_deepeval,5,0.0,0.0,0.0,0.0,0.0,0.0
C,5031d33d5c39edfd1e12326162b5a024,answer_relevancy_deepeval,5,1.0,1.0,0.0,1.0,1.0,0.0
C,5031d33d5c39edfd1e12326162b5a024,claim_count_contradicted,5,0.0,0.0,0.0,0.0,0.0,0.0
C,5031d33d5c39edfd1e12326162b5a024,claim_count_covered,5,2.0,2.0,0.0,2.0,2.0,0.0
C,5031d33d5c39edfd1e12326162b5a024,claim_count_partial,5,3.0,3.0,0.0,3.0,3.0,0.0
C,5031d33d5c39edfd1e12326162b5a024,claim_count_total,5,8.0,8.0,0.0,8.0,8.0,0.0
C,5031d33d5c39edfd1e12326162b5a024,claim_coverage,5,0.4375,0.4375,0.0,0.4375,0.4375,0.0
C,5031d33d5c39edfd1e12326162b5a024,contextual_precision_deepeval,4,0.7744221365326821,0.7749775308194561,0.0011107885735480221,0.77275595367236,0.7749775308194561,0.0005553942867739803
C,5031d33d5c39edfd1e12326162b5a024,contextual_recall_deepeval,5,0.9285042735042734,0.9230769230769232,0.047619284383118854,0.875,1.0,0.0444444444444444
C,5031d33d5c39edfd1e12326162b5a024,contextual_relevancy_deepeval,4,0.6788684351366332,0.6746987951807228,0.012599775785037367,0.6693548387096774,0.6967213114754098,0.012865714576975273
C,5031d33d5c39edfd1e12326162b5a024,eti_clarity,5,1.0,1.0,0.0,1.0,1.0,0.0
C,5031d33d5c39edfd1e12326162b5a024,eti_empathy,5,1.0,1.0,0.0,1.0,1.0,0.0
C,5031d33d5c39edfd1e12326162b5a024,eti_quality_assessment,5,0.0,0.0,0.0,0.0,0.0,0.0
C,5031d33d5c39edfd1e12326162b5a024,eti_quality_score,5,1.0,1.0,0.0,1.0,1.0,0.0
C,5031d33d5c39edfd1e12326162b5a024,eti_relevance,5,1.0,1.0,0.0,1.0,1.0,0.0
C,5031d33d5c39edfd1e12326162b5a024,eti_variability,5,1.0,1.0,0.0,1.0,1.0,0.0
C,5031d33d5c39edfd1e12326162b5a024,faithfulness_ragas,5,0.5538461538461539,0.5384615384615384,0.043852900965351466,0.5,0.6153846153846154,0.038461538461538436
C,5031d33d5c39edfd1e12326162b5a024,hallucination_deepeval,5,0.0,0.0,0.0,0.0,0.0,0.0
C,5334713d80a83480d6a51ea5dab34b88,answer_relevancy_deepeval,5,1.0,1.0,0.0,1.0,1.0,0.0
C,5334713d80a83480d6a51ea5dab34b88,claim_count_contradicted,5,0.0,0.0,0.0,0.0,0.0,0.0
C,5334713d80a83480d6a51ea5dab34b88,claim_count_covered,5,4.0,4.0,0.0,4.0,4.0,0.0
C,5334713d80a83480d6a51ea5dab34b88,claim_count_partial,5,2.0,2.0,0.0,2.0,2.0,0.0
C,5334713d80a83480d6a51ea5dab34b88,claim_count_total,5,6.0,6.0,0.0,6.0,6.0,0.0
C,5334713d80a83480d6a51ea5dab34b88,claim_coverage,5,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.0
C,5334713d80a83480d6a51ea5dab34b88,contextual_precision_deepeval,5,1.0,1.0,0.0,1.0,1.0,0.0
C,5334713d80a83480d6a51ea5dab34b88,contextual_recall_deepeval,5,0.9,0.875,0.055901699437494755,0.875,1.0,0.0
C,5334713d80a83480d6a51ea5dab34b88,contextual_relevancy_deepeval,5,0.7357217888958164,0.7388059701492538,0.006506943703005289,0.7246376811594203,0.7407407407407407,0.0038363171355497716
C,5334713d80a83480d6a51ea5dab34b88,eti_clarity,5,1.0,1.0,0.0,1.0,1.0,0.0
C,5334713d80a83480d6a51ea5dab34b88,eti_empathy,5,1.0,1.0,0.0,1.0,1.0,0.0
C,5334713d80a83480d6a51ea5dab34b88,eti_quality_assessment,5,0.0,0.0,0.0,0.0,0.0,0.0
C,5334713d80a83480d6a51ea5dab34b88,eti_quality_score,5,1.0,1.0,0.0,1.0,1.0,0.0
C,5334713d80a83480d6a51ea5dab34b88,eti_relevance,5,1.0,1.0,0.0,1.0,1.0,0.0
C,5334713d80a83480d6a51ea5dab34b88,eti_variability,5,0.0,0.0,0.0,0.0,0.0,0.0
C,5334713d80a83480d6a51ea5dab34b88,faithfulness_ragas,5,0.9047619047619048,0.9047619047619048,0.0,0.9047619047619048,0.9047619047619048,0.0
C,5334713d80a83480d6a51ea5dab34b88,hallucination_deepeval,5,0.0,0.0,0.0,0.0,0.0,0.0
C,565a5e08ba4b3fff0bf19e6932f4317b,answer_relevancy_deepeval,5,1.0,1.0,0.0,1.0,1.0,0.0
C,565a5e08ba4b3fff0bf19e6932f4317b,claim_count_contradicted,5,0.0,0.0,0.0,0.0,0.0,0.0
C,565a5e08ba4b3fff0bf19e6932f4317b,claim_count_covered,5,8.0,8.0,0.0,8.0,8.0,0.0
C,565a5e08ba4b3fff0bf19e6932f4317b,claim_count_partial,5,1.0,1.0,0.0,1.0,1.0,0.0
C,565a5e08ba4b3fff0bf19e6932f4317b,claim_count_total,5,11.0,11.0,0.0,11.0,11.0,0.0
C,565a5e08ba4b3fff0bf19e6932f4317b,claim_coverage,5,0.7727272727272727,0.7727272727272727,0.0,0.7727272727272727,0.7727272727272727,0.0
C,565a5e08ba4b3fff0bf19e6932f4317b,contextual_precision_deepeval,5,0.0,0.0,0.0,0.0,0.0,0.0
C,565a5e08ba4b3fff0bf19e6932f4317b,contextual_recall_deepeval,5,0.0,0.0,0.0,0.0,0.0,0.0
C,565a5e08ba4b3fff0bf19e6932f4317b,contextual_relevancy_deepeval,5,0.0,0.0,0.0,0.0,0.0,0.0
C,565a5e08ba4b3fff0bf19e6932f4317b,eti_clarity,5,1.0,1.0,0.0,1.0,1.0,0.0
C,565a5e08ba4b3fff0bf19e6932f4317b,eti_empathy,5,1.0,1.0,0.0,1.0,1.0,0.0
C,565a5e08ba4b3fff0bf19e6932f4317b,eti_quality_assessment,5,0.0,0.0,0.0,0.0,0.0,0.0
