variant,trace_id,metric_name,n,mean,median,std,min,max,iqr
C,4251b990fdfa955c74cf908de1408217,eti_variability,5,1.0,1.0,0.0,1.0,1.0,0.0
C,4251b990fdfa955c74cf908de1408217,faithfulness_ragas,5,0.6448051948051947,0.7272727272727273,0.19660424686917657,0.3181818181818182,0.7857142857142857,0.1785714285714286
C,4251b990fdfa955c74cf908de1408217,hallucination_deepeval,5,0.0,0.0,0.0,0.0,0.0,0.0
C,44f032fdeb5ca2e150e1292283356e42,answer_relevancy_deepeval,5,1.0,1.0,0.0,1.0,1.0,0.0
C,44f032fdeb5ca2e150e1292283356e42,claim_count_contradicted,4,0.0,0.0,0.0,0.0,0.0,0.0
C,44f032fdeb5ca2e150e1292283356e42,claim_count_covered,5,1.2,1.0,0.4472135954999579,1.0,2.0,0.0
C,44f032fdeb5ca2e150e1292283356e42,claim_count_partial,3,4.666666666666667,5.0,0.5773502691896258,4.0,5.0,0.5
C,44f032fdeb5ca2e150e1292283356e42,claim_count_total,5,9.0,9.0,0.0,9.0,9.0,0.0
C,44f032fdeb5ca2e150e1292283356e42,claim_coverage,3,0.3888888888888889,0.3888888888888889,0.0,0.3888888888888889,0.3888888888888889,0.0
C,44f032fdeb5ca2e150e1292283356e42,contextual_precision_deepeval,5,0.7440212957699097,0.8368759129276391,0.23023617305612168,0.3328950104575303,0.8632280125524907,0.02699297587834737
C,44f032fdeb5ca2e150e1292283356e42,contextual_recall_deepeval,5,1.0,1.0,0.0,1.0,1.0,0.0
C,44f032fdeb5ca2e150e1292283356e42,contextual_relevancy_deepeval,5,0.5928365517810561,0.5938375350140056,0.005043935771463721,0.5877437325905293,0.6,0.0061309030654514984
C,44f032fdeb5ca2e150e1292283356e42,eti_clarity,3,1.0,1.0,0.0,1.0,1.0,0.0
C,44f032fdeb5ca2e150e1292283356e42,eti_empathy,4,1.0,1.0,0.0,1.0,1.0,0.0
C,44f032fdeb5ca2e150e1292283356e42,eti_quality_assessment,4,0.0,0.0,0.0,0.0,0.0,0.0
C,44f032fdeb5ca2e150e1292283356e42,eti_quality_score,3,1.0,1.0,0.0,1.0,1.0,0.0
C,44f032fdeb5ca2e150e1292283356e42,eti_relevance,4,1.0,1.0,0.0,1.0,1.0,0.0
C,44f032fdeb5ca2e150e1292283356e42,eti_variability,2,1.0,1.0,0.0,1.0,1.0,0.0
C,44f032fdeb5ca2e150e1292283356e42,faithfulness_ragas,5,0.8763440860215054,0.8709677419354839,0.04083190870117743,0.8387096774193549,0.9333333333333332,0.06129032258064515
C,44f032fdeb5ca2e150e1292283356e42,hallucination_deepeval,5,0.0,0.0,0.0,0.0,0.0,0.0
C,80301bd14a2776841bc09ce9a646f472,answer_relevancy_deepeval,5,1.0,1.0,0.0,1.0,1.0,0.0
C,80301bd14a2776841bc09ce9a646f472,claim_count_contradicted,5,0.0,0.0,0.0,0.0,0.0,0.0
C,80301bd14a2776841bc09ce9a646f472,claim_count_covered,5,2.6,3.0,0.5477225575051661,2.0,3.0,1.0
C,80301bd14a2776841bc09ce9a646f472,claim_count_partial,5,5.2,5.0,0.44721359549995787,5.0,6.0,0.0
C,80301bd14a2776841bc09ce9a646f472,claim_count_total,5,8.0,8.0,0.0,8.0,8.0,0.0
C,80301bd14a2776841bc09ce9a646f472,claim_coverage,4,0.65625,0.6875,0.0625,0.5625,0.6875,0.03125
C,80301bd14a2776841bc09ce9a646f472,contextual_precision_deepeval,5,0.8411892958927589,0.8444721424814018,0.015488110932014389,0.8186794831194399,0.8562983465821058,0.020263047224369113
C,80301bd14a2776841bc09ce9a646f472,contextual_recall_deepeval,5,0.9428571428571428,1.0,0.07824607964359517,0.8571428571428571,1.0,0.1428571428571429
C,80301bd14a2776841bc09ce9a646f472,contextual_relevancy_deepeval,5,0.6634801819303083,0.659016393442623,0.011855523340031914,0.6542372881355932,0.6842105263157895,0.002210949249175087
C,80301bd14a2776841bc09ce9a646f472,eti_clarity,4,1.0,1.0,0.0,1.0,1.0,0.0
C,80301bd14a2776841bc09ce9a646f472,eti_empathy,4,1.0,1.0,0.0,1.0,1.0,0.0
C,80301bd14a2776841bc09ce9a646f472,eti_quality_assessment,4,0.0,0.0,0.0,0.0,0.0,0.0
C,80301bd14a2776841bc09ce9a646f472,eti_quality_score,3,1.0,1.0,0.0,1.0,1.0,0.0
C,80301bd14a2776841bc09ce9a646f472,eti_relevance,4,1.0,1.0,0.0,1.0,1.0,0.0
C,80301bd14a2776841bc09ce9a646f472,eti_variability,4,1.0,1.0,0.0,1.0,1.0,0.0
C,80301bd14a2776841bc09ce9a646f472,faithfulness_ragas,4,0.4916666666666667,0.5,0.016666666666666673,0.4666666666666667,0.5,0.008333333333333304
C,80301bd14a2776841bc09ce9a646f472,hallucination_deepeval,5,0.0,0.0,0.0,0.0,0.0,0.0
C,98b42043b9c190a375bfd11ee00e95ad,answer_relevancy_deepeval,5,1.0,1.0,0.0,1.0,1.0,0.0
C,98b42043b9c190a375bfd11ee00e95ad,claim_count_contradicted,3,0.0,0.0,0.0,0.0,0.0,0.0
C,98b42043b9c190a375bfd11ee00e95ad,claim_count_covered,3,2.0,2.0,0.0,2.0,2.0,0.0
C,98b42043b9c190a375bfd11ee00e95ad,claim_count_partial,3,1.3333333333333333,1.0,0.5773502691896258,1.0,2.0,0.5
C,98b42043b9c190a375bfd11ee00e95ad,claim_count_total,5,5.0,5.0,0.0,5.0,5.0,0.0
C,98b42043b9c190a375bfd11ee00e95ad,claim_coverage,3,0.5,0.5,0.0,0.5,0.5,0.0
C,98b42043b9c190a375bfd11ee00e95ad,contextual_precision_deepeval,3,0.6678298227611429,0.7692133258336281,0.18154798893976945,0.4582333473598176,0.776042795089983,0.1589047238650827
C,98b42043b9c190a375bfd11ee00e95ad,contextual_recall_deepeval,5,0.05151515151515149,0.0,0.07545393695750745,0.0,0.1666666666666666,0.0909090909090909
C,98b42043b9c190a375bfd11ee00e95ad,contextual_relevancy_deepeval,5,0.9610383450784887,0.9603340292275574,0.0037400389071499053,0.9567901234567902,0.9670781893004116,0.0008213161807933966
C,98b42043b9c190a375bfd11ee00e95ad,eti_clarity,4,1.0,1.0,0.0,1.0,1.0,0.0
C,98b42043b9c190a375bfd11ee00e95ad,eti_empathy,3,1.0,1.0,0.0,1.0,1.0,0.0
C,98b42043b9c190a375bfd11ee00e95ad,eti_quality_assessment,4,0.0,0.0,0.0,0.0,0.0,0.0
C,98b42043b9c190a375bfd11ee00e95ad,eti_quality_score,3,1.0,1.0,0.0,1.0,1.0,0.0
C,98b42043b9c190a375bfd11ee00e95ad,eti_relevance,2,1.0,1.0,0.0,1.0,1.0,0.0
C,98b42043b9c190a375bfd11ee00e95ad,eti_variability,4,1.0,1.0,0.0,1.0,1.0,0.0
C,98b42043b9c190a375bfd11ee00e95ad,faithfulness_ragas,2,0.9090909090909092,0.9090909090909092,0.128564869306645,0.8181818181818182,1.0,0.09090909090909094
C,98b42043b9c190a375bfd11ee00e95ad,hallucination_deepeval,5,0.0,0.0,0.0,0.0,0.0,0.0
C,a3f055026c678d19fdd413e0c76cfd88,answer_relevancy_deepeval,5,1.0,1.0,0.0,1.0,1.0,0.0
C,a3f055026c678d19fdd413e0c76cfd88,claim_count_contradicted,3,0.0,0.0,0.0,0.0,0.0,0.0
C,a3f055026c678d19fdd413e0c76cfd88,claim_count_covered,3,4.0,4.0,0.0,4.0,4.0,0.0
C,a3f055026c678d19fdd413e0c76cfd88,claim_count_partial,3,3.0,3.0,0.0,3.0,3.0,0.0
C,a3f055026c678d19fdd413e0c76cfd88,claim_count_total,3,9.0,9.0,0.0,9.0,9.0,0.0
C,a3f055026c678d19fdd413e0c76cfd88,claim_coverage,3,0.6111111111111112,0.6111111111111112,0.0,0.6111111111111112,0.6111111111111112,0.0
C,a3f055026c678d19fdd413e0c76cfd88,contextual_precision_deepeval,5,0.9461799008727102,1.0,0.1203454002043971,0.730899504363551,1.0,0.0
C,a3f055026c678d19fdd413e0c76cfd88,contextual_recall_deepeval,5,1.0,1.0,0.0,1.0,1.0,0.0
C,a3f055026c678d19fdd413e0c76cfd88,contextual_relevancy_deepeval,3,0.9322954822954822,0.935897435897436,0.009587581175710297,0.9214285714285714,0.9395604395604396,0.009065934065934034
C,a3f055026c678d19fdd413e0c76cfd88,eti_clarity,3,1.0,1.0,0.0,1.0,1.0,0.0
C,a3f055026c678d19fdd413e0c76cfd88,eti_empathy,3,1.0,1.0,0.0,1.0,1.0,0.0
C,a3f055026c678d19fdd413e0c76cfd88,eti_quality_assessment,3,0.0,0.0,0.0,0.0,0.0,0.0
C,a3f055026c678d19fdd413e0c76cfd88,eti_quality_score,3,1.0,1.0,0.0,1.0,1.0,0.0
C,a3f055026c678d19fdd413e0c76cfd88,eti_relevance,2,1.0,1.0,0.0,1.0,1.0,0.0
C,a3f055026c678d19fdd413e0c76cfd88,eti_variability,5,1.0,1.0,0.0,1.0,1.0,0.0
C,a3f055026c678d19fdd413e0c76cfd88,faithfulness_ragas,4,0.8653846153846154,0.8461538461538463,0.11538461538461538,0.7692307692307693,1.0,0.17307692307692313
C,a3f055026c678d19fdd413e0c76cfd88,hallucination_deepeval,5,0.0,0.0,0.0,0.0,0.0,0.0
C,aea63daade6a51d7bfe1b6c828556aa9,answer_relevancy_deepeval,5,1.0,1.0,0.0,1.0,1.0,0.0
C,aea63daade6a51d7bfe1b6c828556aa9,claim_count_contradicted,3,0.0,0.0,0.0,0.0,0.0,0.0
C,aea63daade6a51d7bfe1b6c828556aa9,claim_count_covered,2,3.0,3.0,0.0,3.0,3.0,0.0
C,aea63daade6a51d7bfe1b6c828556aa9,claim_count_partial,4,5.0,5.0,0.0,5.0,5.0,0.0
C,aea63daade6a51d7bfe1b6c828556aa9,claim_count_total,4,8.0,8.0,0.0,8.0,8.0,0.0
C,aea63daade6a51d7bfe1b6c828556aa9,claim_coverage,3,0.6875,0.6875,0.0,0.6875,0.6875,0.0
C,aea63daade6a51d7bfe1b6c828556aa9,contextual_precision_deepeval,5,0.10729703263555443,0.0917358350868989,0.02812358672350614,0.0917358350868989,0.1565966120126254,0.012945210817551192
C,aea63daade6a51d7bfe1b6c828556aa9,contextual_recall_deepeval,5,0.7142857142857143,0.7142857142857143,0.0,0.7142857142857143,0.7142857142857143,0.0
C,aea63daade6a51d7bfe1b6c828556aa9,contextual_relevancy_deepeval,5,0.4870278824607043,0.4838709677419355,0.011832707126222747,0.4766355140186916,0.5045454545454545,0.0159590356304673
C,aea63daade6a51d7bfe1b6c828556aa9,eti_clarity,3,1.0,1.0,0.0,1.0,1.0,0.0
C,aea63daade6a51d7bfe1b6c828556aa9,eti_empathy,2,1.0,1.0,0.0,1.0,1.0,0.0
C,aea63daade6a51d7bfe1b6c828556aa9,eti_quality_assessment,4,0.0,0.0,0.0,0.0,0.0,0.0
C,aea63daade6a51d7bfe1b6c828556aa9,eti_quality_score,3,1.0,1.0,0.0,1.0,1.0,0.0
C,aea63daade6a51d7bfe1b6c828556aa9,eti_relevance,2,1.0,1.0,0.0,1.0,1.0,0.0
C,aea63daade6a51d7bfe1b6c828556aa9,eti_variability,2,1.0,1.0,0.0,1.0,1.0,0.0
C,aea63daade6a51d7bfe1b6c828556aa9,faithfulness_ragas,4,0.9907407407407407,1.0,0.0185185185185186,0.9629629629629628,1.0,0.0092592592592593
C,aea63daade6a51d7bfe1b6c828556aa9,hallucination_deepeval,5,0.0,0.0,0.0,0.0,0.0,0.0
C,d577c2b60cf8dec979dc3e296fedf6d6,answer_relevancy_deepeval,5,1.0,1.0,0.0,1.0,1.0,0.0
C,d577c2b60cf8dec979dc3e296fedf6d6,claim_count_contradicted,5,0.0,0.0,0.0,0.0,0.0,0.0
C,d577c2b60cf8dec979dc3e296fedf6d6,claim_count_covered,3,1.0,1.0,0.0,1.0,1.0,0.0
C,d577c2b60cf8dec979dc3e296fedf6d6,claim_count_partial,5,7.0,7.0,0.0,7.0,7.0,0.0
C,d577c2b60cf8dec979dc3e296fedf6d6,claim_count_total,4,8.0,8.0,0.0,8.0,8.0,0.0
C,d577c2b60cf8dec979dc3e296fedf6d6,claim_coverage,3,0.5625,0.5625,0.0,0.5625,0.5625,0.0
C,d577c2b60cf8dec979dc3e296fedf6d6,contextual_precision_deepeval,5,0.648887211630706,0.6573570592477569,0.03606274822955364,0.5872778483665271,0.6819286185677456,0.00904806274942438
C,d577c2b60cf8dec979dc3e296fedf6d6,contextual_recall_deepeval,5,1.0,1.0,0.0,1.0,1.0,0.0
C,d577c2b60cf8dec979dc3e296fedf6d6,contextual_relevancy_deepeval,5,0.7526163224302047,0.7549295774647887,0.013672214121361511,0.7303370786516854,0.7679558011049724,0.0
C,d577c2b60cf8dec979dc3e296fedf6d6,eti_clarity,3,1.0,1.0,0.0,1.0,1.0,0.0
C,d577c2b60cf8dec979dc3e296fedf6d6,eti_empathy,4,1.0,1.0,0.0,1.0,1.0,0.0
C,d577c2b60cf8dec979dc3e296fedf6d6,eti_quality_assessment,4,0.0,0.0,0.0,0.0,0.0,0.0
C,d577c2b60cf8dec979dc3e296fedf6d6,eti_quality_score,4,1.0,1.0,0.0,1.0,1.0,0.0
C,d577c2b60cf8dec979dc3e296fedf6d6,eti_relevance,5,1.0,1.0,0.0,1.0,1.0,0.0
C,d577c2b60cf8dec979dc3e296fedf6d6,eti_variability,5,1.0,1.0,0.0,1.0,1.0,0.0
C,d577c2b60cf8dec979dc3e296fedf6d6,faithfulness_ragas,3,0.6666666666666666,0.6818181818181818,0.026243194054073875,0.6363636363636364,0.6818181818181818,0.022727272727272707
C,d577c2b60cf8dec979dc3e296fedf6d6,hallucination_deepeval,5,0.0,0.0,0.0,0.0,0.0,0.0
C,e937d2706b6b3c4f198bfff09639225b,answer_relevancy_deepeval,5,1.0,1.0,0.0,1.0,1.0,0.0
C,e937d2706b6b3c4f198bfff09639225b,claim_count_contradicted,4,0.0,0.0,0.0,0.0,0.0,0.0
C,e937d2706b6b3c4f198bfff09639225b,claim_count_covered,5,0.0,0.0,0.0,0.0,0.0,0.0
C,e937d2706b6b3c4f198bfff09639225b,claim_count_partial,4,6.0,6.0,0.0,6.0,6.0,0.0
C,e937d2706b6b3c4f198bfff09639225b,claim_count_total,3,6.0,6.0,0.0,6.0,6.0,0.0
C,e937d2706b6b3c4f198bfff09639225b,claim_coverage,4,0.5,0.5,0.0,0.5,0.5,0.0
C,e937d2706b6b3c4f198bfff09639225b,contextual_precision_deepeval,5,0.7857884529536113,0.7686415081473476,0.043417947571465214,0.7411924173159121,0.8528032865102378,0.0388011453501802
C,e937d2706b6b3c4f198bfff09639225b,contextual_recall_deepeval,5,0.9,1.0,0.14907119849998599,0.6666666666666666,1.0,0.16666666666666663
C,e937d2706b6b3c4f198bfff09639225b,contextual_relevancy_deepeval,5,0.6310671642348148,0.625531914893617,0.01258608899861459,0.6194690265486725,0.6460176991150443,0.022026431718061623
C,e937d2706b6b3c4f198bfff09639225b,eti_clarity,4,1.0,1.0,0.0,1.0,1.0,0.0
C,e937d2706b6b3c4f198bfff09639225b,eti_empathy,3,1.0,1.0,0.0,1.0,1.0,0.0
C,e937d2706b6b3c4f198bfff09639225b,eti_quality_assessment,5,0.0,0.0,0.0,0.0,0.0,0.0
C,e937d2706b6b3c4f198bfff09639225b,eti_quality_score,4,1.0,1.0,0.0,1.0,1.0,0.0
C,e937d2706b6b3c4f198bfff09639225b,eti_relevance,4,1.0,1.0,0.0,1.0,1.0,0.0
C,e937d2706b6b3c4f198bfff09639225b,eti_variability,3,1.0,1.0,0.0,1.0,1.0,0.0
C,e937d2706b6b3c4f198bfff09639225b,faithfulness_ragas,3,0.8412698412698413,0.8571428571428571,0.08445951053092365,0.75,0.9166666666666666,0.08333333333333326
C,e937d2706b6b3c4f198bfff09639225b,hallucination_deepeval,5,0.0,0.0,0.0,0.0,0.0,0.0
M,019ffc81bec15ce2cc74b559496dbf3e,answer_relevancy_deepeval,5,1.0,1.0,0.0,1.0,1.0,0.0
M,019ffc81bec15ce2cc74b559496dbf3e,contextual_precision_deepeval,5,0.1098901098901098,0.1098901098901098,0.0,0.1098901098901098,0.1098901098901098,0.0
M,019ffc81bec15ce2cc74b559496dbf3e,contextual_recall_deepeval,5,0.2,0.2,0.0,0.2,0.2,0.0
M,019ffc81bec15ce2cc74b559496dbf3e,eti_clarity,5,1.0,1.0,0.0,1.0,1.0,0.0
M,019ffc81bec15ce2cc74b559496dbf3e,eti_empathy,5,1.0,1.0,0.0,1.0,1.0,0.0
M,019ffc81bec15ce2cc74b559496dbf3e,eti_quality_assessment,5,0.0,0.0,0.0,0.0,0.0,0.0
M,019ffc81bec15ce2cc74b559496dbf3e,eti_quality_score,5,1.0,1.0,0.0,1.0,1.0,0.0
M,019ffc81bec15ce2cc74b559496dbf3e,eti_relevance,5,1.0,1.0,0.0,1.0,1.0,0.0
M,019ffc81bec15ce2cc74b559496dbf3e,eti_variability,5,1.0,1.0,0.0,1.0,1.0,0.0
M,019ffc81bec15ce2cc74b559496dbf3e,faithfulness_ragas,5,0.6722222222222223,0.6666666666666666,0.048710216435417196,0.625,0.7222222222222222,0.09722222222222221
M,019ffc81bec15ce2cc74b559496dbf3e,hallucination_deepeval,5,0.0,0.0,0.0,0.0,0.0,0.0
M,0f412e21778ac3b3e4de14a81de472e1,answer_relevancy_deepeval,5,1.0,1.0,0.0,1.0,1.0,0.0
M,0f412e21778ac3b3e4de14a81de472e1,contextual_precision_deepeval,5,0.036775678333142756,0.0,0.08223291667157336,0.0,0.1838783916657138,0.0
M,0f412e21778ac3b3e4de14a81de472e1,contextual_recall_deepeval,5,0.0,0.0,0.0,0.0,0.0,0.0
M,0f412e21778ac3b3e4de14a81de472e1,eti_clarity,5,1.0,1.0,0.0,1.0,1.0,0.0
M,0f412e21778ac3b3e4de14a81de472e1,eti_empathy,5,1.0,1.0,0.0,1.0,1.0,0.0
M,0f412e21778ac3b3e4de14a81de472e1,eti_quality_assessment,5,0.0,0.0,0.0,0.0,0.0,0.0
M,0f412e21778ac3b3e4de14a81de472e1,eti_quality_score,5,0.9,1.0,0.13693063937629152,0.75,1.0,0.25
M,0f412e21778ac3b3e4de14a81de472e1,eti_relevance,5,0.6,1.0,0.5477225575051661,0.0,1.0,1.0
M,0f412e21778ac3b3e4de14a81de472e1,eti_variability,5,1.0,1.0,0.0,1.0,1.0,0.0
M,0f412e21778ac3b3e4de14a81de472e1,faithfulness_ragas,5,0.5805925925925927,0.5,0.1653233104621588,0.44,0.7777777777777778,0.2962962962962963
M,0f412e21778ac3b3e4de14a81de472e1,hallucination_deepeval,5,0.0,0.0,0.0,0.0,0.0,0.0
M,4251b990fdfa955c74cf908de1408217,answer_relevancy_deepeval,5,1.0,1.0,0.0,1.0,1.0,0.0
M,4251b990fdfa955c74cf908de1408217,contextual_precision_deepeval,5,0.8693614902254609,0.8693614902254609,0.0,0.8693614902254609,0.8693614902254609,0.0
M,4251b990fdfa955c74cf908de1408217,contextual_recall_deepeval,5,0.5046783625730994,0.5,0.06201312534061198,0.4444444444444444,0.5789473684210527,0.11111111111111116
M,4251b990fdfa955c74cf908de1408217,contextual_relevancy_deepeval,4,0.8053833500981152,0.8087837837837838,0.01838291375741177,0.7818181818181819,0.8221476510067114,0.02325804297280798
M,4251b990fdfa955c74cf908de1408217,eti_clarity,5,1.0,1.0,0.0,1.0,1.0,0.0
M,4251b990fdfa955c74cf908de1408217,eti_empathy,5,1.0,1.0,0.0,1.0,1.0,0.0
M,4251b990fdfa955c74cf908de1408217,eti_quality_assessment,5,0.0,0.0,0.0,0.0,0.0,0.0
M,4251b990fdfa955c74cf908de1408217,eti_quality_score,5,1.0,1.0,0.0,1.0,1.0,0.0
M,4251b990fdfa955c74cf908de1408217,eti_relevance,5,1.0,1.0,0.0,1.0,1.0,0.0
M,4251b990fdfa955c74cf908de1408217,eti_variability,5,1.0,1.0,0.0,1.0,1.0,0.0
M,4251b990fdfa955c74cf908de1408217,faithfulness_ragas,5,0.3418292682926829,0.35,0.030204783906703996,0.2926829268292683,0.375,0.008536585365853666
M,4251b990fdfa955c74cf908de1408217,hallucination_deepeval,5,0.0,0.0,0.0,0.0,0.0,0.0
M,44f032fdeb5ca2e150e1292283356e42,answer_relevancy_deepeval,5,1.0,1.0,0.0,1.0,1.0,0.0
M,44f032fdeb5ca2e150e1292283356e42,contextual_precision_deepeval,5,0.47420792430150527,0.4166666666666666,0.08269792377753207,0.4166666666666666,0.596039621507527,0.10833333333333334
M,44f032fdeb5ca2e150e1292283356e42,contextual_recall_deepeval,5,0.9,0.9,0.0,0.9,0.9,0.0
M,44f032fdeb5ca2e150e1292283356e42,eti_clarity,5,1.0,1.0,0.0,1.0,1.0,0.0
M,44f032fdeb5ca2e150e1292283356e42,eti_empathy,4,1.0,1.0,0.0,1.0,1.0,0.0
M,44f032fdeb5ca2e150e1292283356e42,eti_quality_assessment,5,0.0,0.0,0.0,0.0,0.0,0.0
M,44f032fdeb5ca2e150e1292283356e42,eti_quality_score,5,1.0,1.0,0.0,1.0,1.0,0.0
M,44f032fdeb5ca2e150e1292283356e42,eti_relevance,5,1.0,1.0,0.0,1.0,1.0,0.0
M,44f032fdeb5ca2e150e1292283356e42,eti_variability,5,1.0,1.0,0.0,1.0,1.0,0.0
M,44f032fdeb5ca2e150e1292283356e42,faithfulness_ragas,5,0.8187878787878787,0.7954545454545454,0.05630169290905986,0.75,0.8863636363636364,0.07121212121212128
M,44f032fdeb5ca2e150e1292283356e42,hallucination_deepeval,5,0.0,0.0,0.0,0.0,0.0,0.0
M,80301bd14a2776841bc09ce9a646f472,answer_relevancy_deepeval,5,1.0,1.0,0.0,1.0,1.0,0.0
M,80301bd14a2776841bc09ce9a646f472,contextual_precision_deepeval,5,0.5222987480066233,0.4835044291770654,0.08839653873504463,0.4564467587126889,0.67356255842744,0.05379539888655677
M,80301bd14a2776841bc09ce9a646f472,contextual_recall_deepeval,5,0.9242063492063493,0.8888888888888888,0.0700989564374934,0.8571428571428571,1.0,0.125
M,80301bd14a2776841bc09ce9a646f472,eti_clarity,5,1.0,1.0,0.0,1.0,1.0,0.0
M,80301bd14a2776841bc09ce9a646f472,eti_empathy,5,1.0,1.0,0.0,1.0,1.0,0.0
M,80301bd14a2776841bc09ce9a646f472,eti_quality_assessment,5,0.0,0.0,0.0,0.0,0.0,0.0
M,80301bd14a2776841bc09ce9a646f472,eti_quality_score,5,1.0,1.0,0.0,1.0,1.0,0.0
M,80301bd14a2776841bc09ce9a646f472,eti_relevance,5,1.0,1.0,0.0,1.0,1.0,0.0
M,80301bd14a2776841bc09ce9a646f472,eti_variability,5,1.0,1.0,0.0,1.0,1.0,0.0
M,80301bd14a2776841bc09ce9a646f472,faithfulness_ragas,5,0.3961501456924515,0.3829787234042553,0.027961056758605433,0.375,0.4444444444444444,0.01237011380504699
M,80301bd14a2776841bc09ce9a646f472,hallucination_deepeval,5,0.0,0.0,0.0,0.0,0.0,0.0
M,98b42043b9c190a375bfd11ee00e95ad,answer_relevancy_deepeval,5,1.0,1.0,0.0,1.0,1.0,0.0
M,98b42043b9c190a375bfd11ee00e95ad,contextual_precision_deepeval,5,0.23222187618573037,0.1032166675532702,0.29419851658031115,0.0930184857425464,0.7584408925262949,0.0
M,98b42043b9c190a375bfd11ee00e95ad,contextual_recall_deepeval,5,0.4723076923076923,0.4615384615384615,0.05877459042897284,0.4,0.5555555555555556,0.05555555555555558
M,98b42043b9c190a375bfd11ee00e95ad,eti_clarity,4,1.0,1.0,0.0,1.0,1.0,0.0
M,98b42043b9c190a375bfd11ee00e95ad,eti_empathy,5,1.0,1.0,0.0,1.0,1.0,0.0
M,98b42043b9c190a375bfd11ee00e95ad,eti_quality_assessment,5,0.0,0.0,0.0,0.0,0.0,0.0
M,98b42043b9c190a375bfd11ee00e95ad,eti_quality_score,5,0.8,0.75,0.1118033988749895,0.75,1.0,0.0
M,98b42043b9c190a375bfd11ee00e95ad,eti_relevance,5,1.0,1.0,0.0,1.0,1.0,0.0
M,98b42043b9c190a375bfd11ee00e95ad,eti_variability,5,0.2,0.0,0.447213595499958,0.0,1.0,0.0
M,98b42043b9c190a375bfd11ee00e95ad,faithfulness_ragas,5,0.8087956377430062,0.8181818181818182,0.03980278923896754,0.75,0.8484848484848485,0.0483641536273115
M,98b42043b9c190a375bfd11ee00e95ad,hallucination_deepeval,5,0.0,0.0,0.0,0.0,0.0,0.0
M,a3f055026c678d19fdd413e0c76cfd88,answer_relevancy_deepeval,5,1.0,1.0,0.0,1.0,1.0,0.0
M,a3f055026c678d19fdd413e0c76cfd88,contextual_precision_deepeval,5,0.8855965037170261,0.9690229960410864,0.19225110806005735,0.5427599733763103,0.9934057971014492,0.021487271448465517
M,a3f055026c678d19fdd413e0c76cfd88,contextual_recall_deepeval,5,0.9714285714285713,1.0,0.06388765649999402,0.8571428571428571,1.0,0.0
M,a3f055026c678d19fdd413e0c76cfd88,eti_clarity,5,1.0,1.0,0.0,1.0,1.0,0.0
M,a3f055026c678d19fdd413e0c76cfd88,eti_empathy,5,1.0,1.0,0.0,1.0,1.0,0.0
M,a3f055026c678d19fdd413e0c76cfd88,eti_quality_assessment,5,0.0,0.0,0.0,0.0,0.0,0.0
M,a3f055026c678d19fdd413e0c76cfd88,eti_quality_score,5,1.0,1.0,0.0,1.0,1.0,0.0
M,a3f055026c678d19fdd413e0c76cfd88,eti_relevance,5,1.0,1.0,0.0,1.0,1.0,0.0
M,a3f055026c678d19fdd413e0c76cfd88,eti_variability,5,1.0,1.0,0.0,1.0,1.0,0.0
M,a3f055026c678d19fdd413e0c76cfd88,faithfulness_ragas,5,0.7028571428571428,0.6857142857142857,0.059246975295222035,0.6571428571428571,0.8,0.05714285714285716
M,a3f055026c678d19fdd413e0c76cfd88,hallucination_deepeval,5,0.0,0.0,0.0,0.0,0.0,0.0
M,aea63daade6a51d7bfe1b6c828556aa9,answer_relevancy_deepeval,5,1.0,1.0,0.0,1.0,1.0,0.0
M,aea63daade6a51d7bfe1b6c828556aa9,contextual_precision_deepeval,5,0.11385606718290664,0.0917358350868989,0.03406514685731566,0.0917358350868989,0.1690812776737617,0.0332557178931759
M,aea63daade6a51d7bfe1b6c828556aa9,contextual_recall_deepeval,5,0.8666666666666666,0.8888888888888888,0.0929622251704528,0.7777777777777778,1.0,0.11111111111111105
M,aea63daade6a51d7bfe1b6c828556aa9,eti_clarity,5,1.0,1.0,0.0,1.0,1.0,0.0
M,aea63daade6a51d7bfe1b6c828556aa9,eti_empathy,5,1.0,1.0,0.0,1.0,1.0,0.0
M,aea63daade6a51d7bfe1b6c828556aa9,eti_quality_assessment,5,0.0,0.0,0.0,0.0,0.0,0.0
M,aea63daade6a51d7bfe1b6c828556aa9,eti_quality_score,5,1.0,1.0,0.0,1.0,1.0,0.0
M,aea63daade6a51d7bfe1b6c828556aa9,eti_relevance,5,1.0,1.0,0.0,1.0,1.0,0.0
M,aea63daade6a51d7bfe1b6c828556aa9,eti_variability,4,1.0,1.0,0.0,1.0,1.0,0.0
M,aea63daade6a51d7bfe1b6c828556aa9,faithfulness_ragas,5,0.8861904761904762,0.9642857142857144,0.12567730336261543,0.7333333333333333,1.0,0.20000000000000007
M,aea63daade6a51d7bfe1b6c828556aa9,hallucination_deepeval,5,0.0,0.0,0.0,0.0,0.0,0.0
M,d577c2b60cf8dec979dc3e296fedf6d6,answer_relevancy_deepeval,5,1.0,1.0,0.0,1.0,1.0,0.0
M,d577c2b60cf8dec979dc3e296fedf6d6,contextual_precision_deepeval,5,0.8704365155204282,0.8826821427326568,0.01775376043722868,0.8438182672802884,0.8826821427326568,0.022364260608774722
